timestamp,machine_id,temperature,vibration,voltage,pressure,rpm,failure,temperature_roll_mean,temperature_roll_std,vibration_roll_mean,vibration_roll_std,voltage_roll_mean,voltage_roll_std,pressure_roll_mean,pressure_roll_std,rpm_roll_mean,rpm_roll_std,temperature_lag1,temperature_lag3,vibration_lag1,vibration_lag3,voltage_lag1,voltage_lag3,pressure_lag1,pressure_lag3,rpm_lag1,rpm_lag3,temperature_rate,vibration_rate,voltage_rate,temp_vibration,voltage_rpm
2024-10-05 21:34:29.320130,MACHINE_001,71.45020313563674,0.5247497827095847,219.66938077089287,97.93847447400248,1501.0252687665575,0,71.45020313563674,1.641598153501591,0.5247497827095847,0.049304858864271724,219.66938077089287,0.7219491217595314,97.93847447400248,0.4799219184624568,1501.0252687665575,5.551330142243182,71.45020313563674,71.45020313563674,0.5247497827095847,0.5247497827095847,219.66938077089287,219.66938077089287,97.93847447400248,97.93847447400248,1501.0252687665575,1501.0252687665575,2.32157037264858,0.06972760009674439,-1.0209902393356742,37.49347856998107,329729.2913114127
2024-10-06 21:34:29.320130,MACHINE_001,73.77177350828532,0.5944773828063291,218.6483905315572,97.25976238803275,1493.1745023901865,0,72.61098832196103,1.641598153501591,0.5596135827579569,0.049304858864271724,219.15888565122503,0.7219491217595314,97.59911843101762,0.4799219184624568,1497.0998855783719,5.551330142243182,71.45020313563674,71.45020313563674,0.5247497827095847,0.5247497827095847,219.66938077089287,219.66938077089287,97.93847447400248,97.93847447400248,1501.0252687665575,1501.0252687665575,2.32157037264858,0.06972760009674439,-1.0209902393356742,43.85565084018674,326480.2017303731
2024-10-07 21:34:29.320130,MACHINE_001,73.76171516042967,0.529782182590216,216.01692442693718,101.278077600502,1491.8807183754004,0,72.99456393478391,1.3374651401241313,0.5496697827020433,0.03888601332701567,218.1115652431291,1.8844748283931798,98.82543815417908,2.150986451411247,1495.3601631773815,4.948589220334713,73.77177350828532,71.45020313563674,0.5944773828063291,0.5247497827095847,218.6483905315572,219.66938077089287,97.25976238803275,97.93847447400248,1493.1745023901865,1501.0252687665575,-0.010058347855647298,-0.06469520021611308,-2.631466104620017,39.07764244929026,322271.48439530365
2024-10-08 21:34:29.320130,MACHINE_001,77.33046901327681,0.4976178144421478,221.03738891543557,98.8257945637545,1506.5703389613252,0,74.07854020440713,2.4274596213167605,0.5366567906370694,0.04105402787682979,218.8430211612057,2.123112799544318,98.82552725657294,1.7562730922401502,1498.1627071233675,6.909609284019323,73.76171516042967,71.45020313563674,0.529782182590216,0.5247497827095847,216.01692442693718,219.66938077089287,101.278077600502,97.93847447400248,1491.8807183754004,1501.0252687665575,3.568753852847138,-0.03216436814806822,5.020464488498391,38.48101898017304,333008.37394145405
2024-10-09 21:34:29.320130,MACHINE_001,79.99130936834476,0.46303817842724465,219.78561104967775,98.54134814274063,1523.8947269138919,0,75.26109403719467,3.3781042016262344,0.5219330681951044,0.04845631967477255,219.0315391389001,1.8863724736280565,98.76869143380648,1.526277476294133,1503.3091110814723,12.970520183992052,77.33046901327681,73.77177350828532,0.4976178144421478,0.5944773828063291,221.03738891543557,218.6483905315572,98.8257945637545,97.25976238803275,1506.5703389613252,1493.1745023901865,2.660840355067947,-0.03457963601490316,-1.2517778657578162,37.039030179928545,334930.1337301515
2024-10-10 21:34:29.320130,MACHINE_001,73.69817520296985,0.4633653899348078,218.84344617207174,99.5928478530453,1488.0974247349109,0,75.00060756482385,3.08810453374962,0.5121717884850551,0.04949855980335121,219.00019031109537,1.6889693251914581,98.90605083701296,1.4059957260282316,1500.7738300237122,13.158777121210871,79.99130936834476,73.76171516042967,0.46303817842724465,0.529782182590216,219.78561104967775,216.01692442693718,98.54134814274063,101.278077600502,1523.8947269138919,1491.8807183754004,-6.293134165374909,0.0003272115075631521,-0.9421648776060181,34.14918369040791,325660.36866877304
2024-10-11 21:34:29.320130,MACHINE_001,73.8946500327399,0.5078600927548539,219.76905318015253,102.49512573092754,1495.2096738327784,0,74.84261363166901,2.849864193817015,0.5115558319521691,0.04521517447337542,219.11002786381783,1.5689586250486247,99.41877582185789,1.8675014561166372,1499.9789505678643,12.194972169575438,73.69817520296985,77.33046901327681,0.4633653899348078,0.4976178144421478,218.84344617207174,221.03738891543557,99.5928478530453,98.8257945637545,1488.0974247349109,1506.5703389613252,0.19647482977005382,0.044494702820046084,0.9256070080807888,37.52814381971476,328600.8143240344
2024-10-12 21:34:29.320130,MACHINE_001,74.38615048356723,0.5135530874371131,224.48961321202114,97.63719426892338,1528.854366182179,0,75.26203468137336,2.456246019594443,0.5099563040561018,0.04486734388245276,219.7986324982647,2.58449271129962,99.37573579256089,1.9102854835524508,1503.9545359129531,16.40305850837084,73.8946500327399,79.99130936834476,0.5078600927548539,0.46303817842724465,219.76905318015253,219.78561104967775,102.49512573092754,98.54134814274063,1495.2096738327784,1523.8947269138919,0.4915004508273313,0.005692994682259256,4.720560031868615,38.201237243397664,343211.92532174714
2024-10-13 21:34:29.320130,MACHINE_001,71.44928049616638,0.5114485216115219,219.3212274136436,97.55418719043423,1510.4863857279,0,74.93024996535637,2.820889797001514,0.49809503817112927,0.025664689892827816,219.89475205284847,2.546821604143696,99.41779647861823,1.8584696179063214,1506.4276621040551,15.80086198981704,74.38615048356723,73.69817520296985,0.5135530874371131,0.4633653899348078,224.48961321202114,218.84344617207174,97.63719426892338,99.5928478530453,1528.854366182179,1488.0974247349109,-2.936869987400854,-0.0021045658255912647,-5.168385798377528,36.54262887997124,331281.72810944135
2024-10-14 21:34:29.320130,MACHINE_001,90.99948316855503,0.8018751866176494,211.71861798789482,90.89976267686242,1442.7840822191363,0,77.39278825223143,6.6099752133819525,0.5369654673179055,0.11878130427957509,219.28070827584244,3.831667925139441,97.93518006095542,3.522135948210018,1499.4138569388745,28.84597281593239,71.44928049616638,73.8946500327399,0.5114485216115219,0.5078600927548539,219.3212274136436,219.76905318015253,97.55418719043423,102.49512573092754,1510.4863857279,1495.2096738327784,19.55020267238865,0.29042666500612757,-7.6026094257487955,72.97022754789471,305464.25194236875
2024-10-15 21:34:29.320130,MACHINE_001,91.00906805597339,0.9755935281791652,221.80062788828997,93.06937418625404,1441.3553673551526,0,79.3468738297595,8.37477037322286,0.6052477121374794,0.2011894102427769,219.38974241482168,3.9002333992273273,97.11283429274108,3.9281410893326707,1490.097432423707,35.834209687957056,90.99948316855503,74.38615048356723,0.8018751866176494,0.5135530874371131,211.71861798789482,224.48961321202114,90.89976267686242,97.63719426892338,1442.7840822191363,1528.854366182179,0.009584887418355947,0.17371834156151578,10.08200990039515,88.78785780102484,319693.52548952965
2024-10-16 21:34:29.320130,MACHINE_001,94.74090865689574,1.0672435782392242,215.594200032881,92.74552838482163,1456.1791365804033,0,81.45395944240964,10.216840798959499,0.6915627692534765,0.25295838853636,218.79096941242213,4.143481821868276,96.28486004160979,4.179626659088401,1480.4237766617803,34.29693832598524,91.00906805597339,71.44928049616638,0.9755935281791652,0.5114485216115219,221.80062788828997,219.3212274136436,93.06937418625404,97.55418719043423,1441.3553673551526,1510.4863857279,3.7318406009223537,0.091650050060059,-6.206427855408975,101.1116263606209,313943.7760556234
2024-10-17 21:34:29.320130,MACHINE_001,98.13492150609675,0.9729037737832261,213.33886804400575,92.68121158559632,1420.0285351405216,0,84.9449231999992,11.247944449035277,0.7643539669461078,0.24963856728501127,218.00460110841271,4.62609769682192,95.29748343197421,4.083192886808666,1470.6996495768672,40.793115558744994,94.74090865689574,90.99948316855503,1.0672435782392242,0.8018751866176494,215.594200032881,211.71861798789482,92.74552838482163,90.89976267686242,1456.1791365804033,1442.7840822191363,3.3940128492010047,-0.0943398044559981,-2.2553319888752412,95.4758354732022,302947.2802770665
2024-10-18 21:34:29.320130,MACHINE_001,105.30319289410706,0.9831025172683315,207.39574732378654,82.27481192326454,1374.6523539697532,0,89.43185789448022,12.318820649523234,0.8322457418766044,0.23227614840408592,216.23698598607467,5.9995544885756535,92.40886717373665,5.154447533504534,1453.477175310721,52.49208833626447,98.13492150609675,91.00906805597339,0.9729037737832261,0.9755935281791652,213.33886804400575,221.80062788828997,92.68121158559632,93.06937418625404,1420.0285351405216,1441.3553673551526,7.168271388010311,0.01019874348510541,-5.943120720219213,103.52383401058933,285097.0522619593
2024-10-19 21:34:29.320130,MACHINE_001,103.55149789316711,1.0569974614150084,211.69063406093312,76.54387818901264,1421.098453532732,0,93.59833609585164,11.269384715169068,0.9098806524448753,0.1959895094019908,214.4085603930621,4.918153498703406,89.39553630517797,7.305378236399954,1438.083473503657,41.312658190203805,105.30319289410706,94.74090865689574,0.9831025172683315,1.0672435782392242,207.39574732378654,215.594200032881,82.27481192326454,92.74552838482163,1374.6523539697532,1456.1791365804033,-1.7516950009399466,0.07389494414667686,4.294886737146584,109.45367039879922,300833.2326913556
2024-10-20 21:34:29.320130,MACHINE_001,101.09399832381226,1.0261769148851652,203.52604601704678,90.75640042867877,1379.19829725254,1,97.83329578551533,5.803078125976353,0.9834132800553956,0.08888068152287124,212.152105907834,5.827851476638984,88.4244239106415,6.440733123081806,1419.3280322928913,31.631552335560755,103.55149789316711,98.13492150609675,1.0569974614150084,0.9729037737832261,211.69063406093312,213.33886804400575,76.54387818901264,92.68121158559632,1421.098453532732,1420.0285351405216,-2.4574995693548516,-0.03082054652984323,-8.16458804388634,103.74032731333573,280702.776113253
2024-10-21 21:34:29.320130,MACHINE_001,105.64717755826901,1.081610826227198,207.7297641004594,80.47059973382854,1391.0148791771053,0,99.92582355547448,5.564161221837601,1.0233755142853311,0.04637972049727871,211.5822696382004,6.067389865334313,86.93454349020807,6.958161518848937,1411.9324318583153,31.283421167459835,101.09399832381226,105.30319289410706,1.0261769148851652,0.9831025172683315,203.52604601704678,207.39574732378654,90.75640042867877,82.27481192326454,1379.19829725254,1374.6523539697532,4.553179234456749,0.05543391134203279,4.20371808341261,114.26913100737083,288955.1927116891
2024-10-22 21:34:29.320130,MACHINE_001,102.47299945940857,1.2178305509822895,204.37659337542146,93.05410154696251,1410.5592085405294,0,101.5635280416795,3.957364130629463,1.057980803257206,0.08170417346257065,209.09312185064772,4.564633004353904,86.93236168459498,6.9559193036488844,1407.5329805990837,28.497383064055196,105.64717755826901,103.55149789316711,1.081610826227198,1.0569974614150084,207.7297641004594,211.69063406093312,80.47059973382854,76.54387818901264,1391.0148791771053,1421.098453532732,-3.1741780988604376,0.1362197247550916,-3.353170725037927,124.7947493924594,288285.2857958441
2024-10-23 21:34:29.320130,MACHINE_001,95.16118608673487,0.9452276517040671,215.13102693610625,88.1448926909427,1379.3186976260215,0,101.62356767451365,3.8379899059750273,1.0405499566093266,0.09179148930045689,209.02695426539418,4.456771627361938,86.27512801404087,6.518723185640107,1396.5529178913148,20.241335106889252,102.47299945940857,101.09399832381226,1.2178305509822895,1.0261769148851652,204.37659337542146,203.52604601704678,93.05410154696251,90.75640042867877,1410.5592085405294,1379.19829725254,-7.311813372673697,-0.27260289927822245,10.754433560684788,89.94898445813814,296734.24789245863
