timestamp,machine_id,temperature,vibration,voltage,pressure,rpm,failure
2024-10-05 21:34:29.320130,MACHINE_001,71.45020313563674,0.5247497827095847,219.66938077089287,97.93847447400248,1501.0252687665575,0
2024-10-06 21:34:29.320130,MACHINE_001,73.77177350828532,0.5944773828063291,218.6483905315572,97.25976238803275,1493.1745023901865,0
2024-10-07 21:34:29.320130,MACHINE_001,73.76171516042967,0.529782182590216,216.01692442693718,101.278077600502,1491.8807183754004,0
2024-10-08 21:34:29.320130,MACHINE_001,77.33046901327681,0.4976178144421478,221.03738891543557,98.8257945637545,1506.5703389613252,0
2024-10-09 21:34:29.320130,MACHINE_001,79.99130936834476,0.46303817842724465,219.78561104967775,98.54134814274063,1523.8947269138919,0
2024-10-10 21:34:29.320130,MACHINE_001,73.69817520296985,0.4633653899348078,218.84344617207174,99.5928478530453,1488.0974247349109,0
2024-10-11 21:34:29.320130,MACHINE_001,73.8946500327399,0.5078600927548539,219.76905318015253,102.49512573092754,1495.2096738327784,0
2024-10-12 21:34:29.320130,MACHINE_001,74.38615048356723,0.5135530874371131,224.48961321202114,97.63719426892338,1528.854366182179,0
2024-10-13 21:34:29.320130,MACHINE_001,71.44928049616638,0.5114485216115219,219.3212274136436,97.55418719043423,1510.4863857279,0
2024-10-14 21:34:29.320130,MACHINE_001,90.99948316855503,0.8018751866176494,211.71861798789482,90.89976267686242,1442.7840822191363,0
2024-10-15 21:34:29.320130,MACHINE_001,91.00906805597339,0.9755935281791652,221.80062788828997,93.06937418625404,1441.3553673551526,0
2024-10-16 21:34:29.320130,MACHINE_001,94.74090865689574,1.0672435782392242,215.594200032881,92.74552838482163,1456.1791365804033,0
2024-10-17 21:34:29.320130,MACHINE_001,98.13492150609675,0.9729037737832261,213.33886804400575,92.68121158559632,1420.0285351405216,0
2024-10-18 21:34:29.320130,MACHINE_001,105.30319289410706,0.9831025172683315,207.39574732378654,82.27481192326454,1374.6523539697532,0
2024-10-19 21:34:29.320130,MACHINE_001,103.55149789316711,1.0569974614150084,211.69063406093312,76.54387818901264,1421.098453532732,0
2024-10-20 21:34:29.320130,MACHINE_001,101.09399832381226,1.0261769148851652,203.52604601704678,90.75640042867877,1379.19829725254,1
2024-10-21 21:34:29.320130,MACHINE_001,105.64717755826901,1.081610826227198,207.7297641004594,80.47059973382854,1391.0148791771053,0
2024-10-22 21:34:29.320130,MACHINE_001,102.47299945940857,1.2178305509822895,204.37659337542146,93.05410154696251,1410.5592085405294,0
2024-10-23 21:34:29.320130,MACHINE_001,95.16118608673487,0.9452276517040671,215.13102693610625,88.1448926909427,1379.3186976260215,0
2024-10-24 21:34:29.320130,MACHINE_001,95.81534801668654,1.0644371535474684,216.5735939763654,85.86571065230923,1393.1598539189329,0
2024-10-25 21:34:29.320130,MACHINE_001,89.37013429509256,1.2253985126087605,211.365003154209,86.78632451756539,1437.8408377946519,0
2024-10-26 21:34:29.320130,MACHINE_001,87.37737376203158,0.8299795104268931,224.07416299400302,88.73370028981012,1439.714389045898,0
2024-10-27 21:34:29.320130,MACHINE_001,75.60572232540838,0.4597631657462252,217.11869452238636,100.80795296275761,1527.2049986381835,0
2024-10-28 21:34:29.320130,MACHINE_001,76.21374868535257,0.5045036293490831,220.16546087160097,99.22474679254769,1517.752234802115,0
2024-10-29 21:34:29.320130,MACHINE_001,73.48367317862441,0.4321607257790719,216.8366921487709,100.23702704273217,1515.9103869477044,0
2024-10-30 21:34:29.320130,MACHINE_001,75.71245575486581,0.48413156073646785,220.91688259312394,100.55863703168387,1512.392857104814,0
2024-10-31 21:34:29.320130,MACHINE_001,78.97951166231032,0.45228049357135025,215.3208068727132,98.94538960413865,1484.709877991399,0
2024-11-01 21:34:29.320130,MACHINE_001,92.15979093287255,0.7775666204652901,212.37266408430818,90.1289927559616,1410.160513490823,0
2024-11-02 21:34:29.320130,MACHINE_001,98.95078859505425,0.9471641954448069,217.94267432704115,93.68013267452429,1446.8034231855686,0
2024-11-03 21:34:29.320130,MACHINE_001,99.66671012534536,0.8960254640675407,209.74011510102494,84.76533131376169,1419.0950075252135,0
2024-11-04 21:34:29.320130,MACHINE_001,84.17829009269653,1.1142725883293831,206.30975833945124,89.99546662914571,1406.6385842158893,0
2024-11-05 21:34:29.320130,MACHINE_001,101.42587662324827,1.002808025870986,210.6516194336792,82.64061237941065,1388.8763770839603,0
2024-11-06 21:34:29.320130,MACHINE_001,98.51381834319348,1.2525829957250831,209.10072825129092,84.04748431316179,1372.4887642393608,0
2024-11-07 21:34:29.320130,MACHINE_001,104.82575833205347,1.0512770792327075,204.52650941375163,74.95438805219507,1411.782882644051,1
2024-11-08 21:34:29.320130,MACHINE_001,99.21546954744203,1.0124921177131883,204.02316917349225,79.14397269209142,1380.1021314486943,0
2024-11-09 21:34:29.320130,MACHINE_001,99.75260223608402,0.9854677790802514,205.1981669729171,77.42712578091881,1413.5931933832683,0
2024-11-10 21:34:29.320130,MACHINE_001,96.38605625421242,1.064889324125355,214.34082549326,87.75539981076365,1385.3653846498034,0
2024-11-11 21:34:29.320130,MACHINE_001,94.94792460080295,1.0899596647852734,212.65771592722558,90.7030762564418,1419.7244408946563,0
2024-11-12 21:34:29.320130,MACHINE_001,97.86188898273623,0.8322213907006616,219.4605956160236,89.12494685815093,1416.11708092985,0
2024-11-13 21:34:29.320130,MACHINE_001,88.54930036521624,0.8842456918007515,223.73458881952828,94.59768789434358,1443.8655612369878,0
2024-11-14 21:34:29.320130,MACHINE_001,79.7884288317049,0.5300526972105768,218.7114496396641,104.06791115592458,1488.9057184585597,0
2024-11-15 21:34:29.320130,MACHINE_001,73.05225816499888,0.4575739650306043,218.1275099434441,100.99951988451947,1496.1314675318467,0
2024-11-16 21:34:29.320130,MACHINE_001,64.56549235909033,0.48658684690252435,218.96417548838872,102.67847609289656,1491.5511208280946,0
2024-11-17 21:34:29.320130,MACHINE_001,82.61777337363267,0.5698396789385122,219.22017921798044,103.44886923649925,1507.8781756903643,0
2024-11-18 21:34:29.320130,MACHINE_001,75.70039738944072,0.5401326127803715,220.10814174852098,100.72105346823243,1512.3502877441845,0
2024-11-19 21:34:29.320130,MACHINE_001,81.15735822523646,0.5125597486109837,219.09240667005568,93.91230743471803,1529.4195520794547,0
